"Sample","transect","is_dbo3","cluster11","class","sample_pct"
"BOX_7_69","DBO2","Other transects","C1b2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_7_69","DBO2","Other transects","C1b2","Mollicutes",0.642123287671233
"BOX_7_69","DBO2","Other transects","C1b2","Nitrososphaeria",0.684931506849315
"BOX_7_69","DBO2","Other transects","C1b2","Nitrospinia",0
"BOX_7_69","DBO2","Other transects","C1b2","OM190",0
"BOX_7_69","DBO2","Other transects","C1b2","Oligosphaeria",0
"BOX_7_69","DBO2","Other transects","C1b2","Oxyphotobacteria",0.513698630136986
"BOX_7_69","DBO2","Other transects","C1b2","Phycisphaerae",0
"BOX_7_69","DBO2","Other transects","C1b2","Planctomycetacia",0
"BOX_7_69","DBO2","Other transects","C1b2","Spirochaetia",0
"BOX_7_69","DBO2","Other transects","C1b2","Thermoplasmata",0
"BOX_7_69","DBO2","Other transects","C1b2","Verrucomicrobiae",1.45547945205479
"BOX_7_70","DBO2","Other transects","C1b1","Acidimicrobiia",0.519059205190592
"BOX_7_70","DBO2","Other transects","C1b1","Actinobacteria",0
"BOX_7_70","DBO2","Other transects","C1b1","Alphaproteobacteria",21.4598540145985
"BOX_7_70","DBO2","Other transects","C1b1","Bacteroidia",44.7526358475264
"BOX_7_70","DBO2","Other transects","C1b1","CPR2",0
"BOX_7_70","DBO2","Other transects","C1b1","Campylobacteria",0
"BOX_7_70","DBO2","Other transects","C1b1","Chitinivibrionia",0
"BOX_7_70","DBO2","Other transects","C1b1","Clostridia",0
"BOX_7_70","DBO2","Other transects","C1b1","Deltaproteobacteria",0
"BOX_7_70","DBO2","Other transects","C1b1","Gammaproteobacteria",27.9318734793187
"BOX_7_70","DBO2","Other transects","C1b1","Gracilibacteria",0
"BOX_7_70","DBO2","Other transects","C1b1","Kiritimatiellae",0
"BOX_7_70","DBO2","Other transects","C1b1","Lentisphaeria",0
"BOX_7_70","DBO2","Other transects","C1b1","Lokiarchaeia",0
"BOX_7_70","DBO2","Other transects","C1b1","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_7_70","DBO2","Other transects","C1b1","Mollicutes",0.989456609894566
"BOX_7_70","DBO2","Other transects","C1b1","Nitrososphaeria",0.24330900243309
"BOX_7_70","DBO2","Other transects","C1b1","Nitrospinia",0
"BOX_7_70","DBO2","Other transects","C1b1","OM190",0
"BOX_7_70","DBO2","Other transects","C1b1","Oligosphaeria",0
"BOX_7_70","DBO2","Other transects","C1b1","Oxyphotobacteria",0.437956204379562
"BOX_7_70","DBO2","Other transects","C1b1","Phycisphaerae",0.32441200324412
"BOX_7_70","DBO2","Other transects","C1b1","Planctomycetacia",0
"BOX_7_70","DBO2","Other transects","C1b1","Spirochaetia",0.210867802108678
"BOX_7_70","DBO2","Other transects","C1b1","Thermoplasmata",0
"BOX_7_70","DBO2","Other transects","C1b1","Verrucomicrobiae",3.13057583130576
"BOX_7_71","CPL","Other transects","C1b1","Acidimicrobiia",0.33311125916056
"BOX_7_71","CPL","Other transects","C1b1","Actinobacteria",0
"BOX_7_71","CPL","Other transects","C1b1","Alphaproteobacteria",20.3419942260715
"BOX_7_71","CPL","Other transects","C1b1","Bacteroidia",44.0151010437486
"BOX_7_71","CPL","Other transects","C1b1","CPR2",0
"BOX_7_71","CPL","Other transects","C1b1","Campylobacteria",0
"BOX_7_71","CPL","Other transects","C1b1","Chitinivibrionia",0
"BOX_7_71","CPL","Other transects","C1b1","Clostridia",0
"BOX_7_71","CPL","Other transects","C1b1","Deltaproteobacteria",0
"BOX_7_71","CPL","Other transects","C1b1","Gammaproteobacteria",28.1812125249834
"BOX_7_71","CPL","Other transects","C1b1","Gracilibacteria",0
"BOX_7_71","CPL","Other transects","C1b1","Kiritimatiellae",0
"BOX_7_71","CPL","Other transects","C1b1","Lentisphaeria",0
"BOX_7_71","CPL","Other transects","C1b1","Lokiarchaeia",0
"BOX_7_71","CPL","Other transects","C1b1","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_7_71","CPL","Other transects","C1b1","Mollicutes",1.59893404397069
"BOX_7_71","CPL","Other transects","C1b1","Nitrososphaeria",0
"BOX_7_71","CPL","Other transects","C1b1","Nitrospinia",0
"BOX_7_71","CPL","Other transects","C1b1","OM190",0
"BOX_7_71","CPL","Other transects","C1b1","Oligosphaeria",0
"BOX_7_71","CPL","Other transects","C1b1","Oxyphotobacteria",0
"BOX_7_71","CPL","Other transects","C1b1","Phycisphaerae",0
"BOX_7_71","CPL","Other transects","C1b1","Planctomycetacia",0
"BOX_7_71","CPL","Other transects","C1b1","Spirochaetia",0
"BOX_7_71","CPL","Other transects","C1b1","Thermoplasmata",0
"BOX_7_71","CPL","Other transects","C1b1","Verrucomicrobiae",5.52964690206529
"BOX_8_100","CBE","Other transects","C2b2","Acidimicrobiia",0
"BOX_8_100","CBE","Other transects","C2b2","Actinobacteria",0.0762905823514453
"BOX_8_100","CBE","Other transects","C2b2","Alphaproteobacteria",11.2147156056625
"BOX_8_100","CBE","Other transects","C2b2","Bacteroidia",29.7660422141222
"BOX_8_100","CBE","Other transects","C2b2","CPR2",0
"BOX_8_100","CBE","Other transects","C2b2","Campylobacteria",0
"BOX_8_100","CBE","Other transects","C2b2","Chitinivibrionia",0
"BOX_8_100","CBE","Other transects","C2b2","Clostridia",0
"BOX_8_100","CBE","Other transects","C2b2","Deltaproteobacteria",0.292447232347207
"BOX_8_100","CBE","Other transects","C2b2","Gammaproteobacteria",52.458252097991
"BOX_8_100","CBE","Other transects","C2b2","Gracilibacteria",0
"BOX_8_100","CBE","Other transects","C2b2","Kiritimatiellae",0
"BOX_8_100","CBE","Other transects","C2b2","Lentisphaeria",0
"BOX_8_100","CBE","Other transects","C2b2","Lokiarchaeia",0
"BOX_8_100","CBE","Other transects","C2b2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_8_100","CBE","Other transects","C2b2","Mollicutes",0
"BOX_8_100","CBE","Other transects","C2b2","Nitrososphaeria",0
"BOX_8_100","CBE","Other transects","C2b2","Nitrospinia",0
"BOX_8_100","CBE","Other transects","C2b2","OM190",0
"BOX_8_100","CBE","Other transects","C2b2","Oligosphaeria",0.178011358820039
"BOX_8_100","CBE","Other transects","C2b2","Oxyphotobacteria",0
"BOX_8_100","CBE","Other transects","C2b2","Phycisphaerae",0.385691277443418
"BOX_8_100","CBE","Other transects","C2b2","Planctomycetacia",0
"BOX_8_100","CBE","Other transects","C2b2","Spirochaetia",0
"BOX_8_100","CBE","Other transects","C2b2","Thermoplasmata",0
"BOX_8_100","CBE","Other transects","C2b2","Verrucomicrobiae",5.62854963126219
"BOX_8_44","CNL","Other transects","A1","Acidimicrobiia",0
"BOX_8_44","CNL","Other transects","A1","Actinobacteria",0
"BOX_8_44","CNL","Other transects","A1","Alphaproteobacteria",42.0161290322581
"BOX_8_44","CNL","Other transects","A1","Bacteroidia",0
"BOX_8_44","CNL","Other transects","A1","CPR2",0
"BOX_8_44","CNL","Other transects","A1","Campylobacteria",0
"BOX_8_44","CNL","Other transects","A1","Chitinivibrionia",0
"BOX_8_44","CNL","Other transects","A1","Clostridia",0
"BOX_8_44","CNL","Other transects","A1","Deltaproteobacteria",0
"BOX_8_44","CNL","Other transects","A1","Gammaproteobacteria",51.0887096774194
"BOX_8_44","CNL","Other transects","A1","Gracilibacteria",0
"BOX_8_44","CNL","Other transects","A1","Kiritimatiellae",0
"BOX_8_44","CNL","Other transects","A1","Lentisphaeria",0
"BOX_8_44","CNL","Other transects","A1","Lokiarchaeia",0
"BOX_8_44","CNL","Other transects","A1","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_8_44","CNL","Other transects","A1","Mollicutes",0
"BOX_8_44","CNL","Other transects","A1","Nitrososphaeria",0
"BOX_8_44","CNL","Other transects","A1","Nitrospinia",0
"BOX_8_44","CNL","Other transects","A1","OM190",0
"BOX_8_44","CNL","Other transects","A1","Oligosphaeria",0
"BOX_8_44","CNL","Other transects","A1","Oxyphotobacteria",0
"BOX_8_44","CNL","Other transects","A1","Phycisphaerae",0
"BOX_8_44","CNL","Other transects","A1","Planctomycetacia",0
"BOX_8_44","CNL","Other transects","A1","Spirochaetia",0
"BOX_8_44","CNL","Other transects","A1","Thermoplasmata",0
"BOX_8_44","CNL","Other transects","A1","Verrucomicrobiae",6.89516129032258
"BOX_8_45","CNL","Other transects","B1","Acidimicrobiia",0
"BOX_8_45","CNL","Other transects","B1","Actinobacteria",0
"BOX_8_45","CNL","Other transects","B1","Alphaproteobacteria",21.0623891665323
"BOX_8_45","CNL","Other transects","B1","Bacteroidia",40.8108979526036
"BOX_8_45","CNL","Other transects","B1","CPR2",0
"BOX_8_45","CNL","Other transects","B1","Campylobacteria",0
"BOX_8_45","CNL","Other transects","B1","Chitinivibrionia",0
"BOX_8_45","CNL","Other transects","B1","Clostridia",0
"BOX_8_45","CNL","Other transects","B1","Deltaproteobacteria",0.241818474931485
"BOX_8_45","CNL","Other transects","B1","Gammaproteobacteria",31.0011284862163
"BOX_8_45","CNL","Other transects","B1","Gracilibacteria",0
"BOX_8_45","CNL","Other transects","B1","Kiritimatiellae",0
"BOX_8_45","CNL","Other transects","B1","Lentisphaeria",0
"BOX_8_45","CNL","Other transects","B1","Lokiarchaeia",0
"BOX_8_45","CNL","Other transects","B1","Marinimicrobia_(SAR406_clade)_cl",0.120909237465742
"BOX_8_45","CNL","Other transects","B1","Mollicutes",0
"BOX_8_45","CNL","Other transects","B1","Nitrososphaeria",0
"BOX_8_45","CNL","Other transects","B1","Nitrospinia",0
"BOX_8_45","CNL","Other transects","B1","OM190",0
"BOX_8_45","CNL","Other transects","B1","Oligosphaeria",0
"BOX_8_45","CNL","Other transects","B1","Oxyphotobacteria",0
"BOX_8_45","CNL","Other transects","B1","Phycisphaerae",0
"BOX_8_45","CNL","Other transects","B1","Planctomycetacia",0
"BOX_8_45","CNL","Other transects","B1","Spirochaetia",0
"BOX_8_45","CNL","Other transects","B1","Thermoplasmata",0
"BOX_8_45","CNL","Other transects","B1","Verrucomicrobiae",6.76285668225052
"BOX_8_46","CNL","Other transects","B1","Acidimicrobiia",0
"BOX_8_46","CNL","Other transects","B1","Actinobacteria",0
"BOX_8_46","CNL","Other transects","B1","Alphaproteobacteria",28.544712682761
"BOX_8_46","CNL","Other transects","B1","Bacteroidia",35.2941176470588
"BOX_8_46","CNL","Other transects","B1","CPR2",0
"BOX_8_46","CNL","Other transects","B1","Campylobacteria",0
"BOX_8_46","CNL","Other transects","B1","Chitinivibrionia",0
"BOX_8_46","CNL","Other transects","B1","Clostridia",0
"BOX_8_46","CNL","Other transects","B1","Deltaproteobacteria",0.0680040802448147
"BOX_8_46","CNL","Other transects","B1","Gammaproteobacteria",36.01666099966
"BOX_8_46","CNL","Other transects","B1","Gracilibacteria",0
"BOX_8_46","CNL","Other transects","B1","Kiritimatiellae",0
"BOX_8_46","CNL","Other transects","B1","Lentisphaeria",0
"BOX_8_46","CNL","Other transects","B1","Lokiarchaeia",0
"BOX_8_46","CNL","Other transects","B1","Marinimicrobia_(SAR406_clade)_cl",0.0765045902754165
"BOX_8_46","CNL","Other transects","B1","Mollicutes",0
"BOX_8_46","CNL","Other transects","B1","Nitrososphaeria",0
"BOX_8_46","CNL","Other transects","B1","Nitrospinia",0
"BOX_8_46","CNL","Other transects","B1","OM190",0
"BOX_8_46","CNL","Other transects","B1","Oligosphaeria",0
"BOX_8_46","CNL","Other transects","B1","Oxyphotobacteria",0
"BOX_8_46","CNL","Other transects","B1","Phycisphaerae",0
"BOX_8_46","CNL","Other transects","B1","Planctomycetacia",0
"BOX_8_46","CNL","Other transects","B1","Spirochaetia",0
"BOX_8_46","CNL","Other transects","B1","Thermoplasmata",0
"BOX_8_46","CNL","Other transects","B1","Verrucomicrobiae",0
"BOX_8_47","CPL","Other transects","B1","Acidimicrobiia",0
"BOX_8_47","CPL","Other transects","B1","Actinobacteria",0
"BOX_8_47","CPL","Other transects","B1","Alphaproteobacteria",23.1692494682467
"BOX_8_47","CPL","Other transects","B1","Bacteroidia",37.678517168034
"BOX_8_47","CPL","Other transects","B1","CPR2",0
"BOX_8_47","CPL","Other transects","B1","Campylobacteria",0.258280158006685
"BOX_8_47","CPL","Other transects","B1","Chitinivibrionia",0.486174415071407
"BOX_8_47","CPL","Other transects","B1","Clostridia",0
"BOX_8_47","CPL","Other transects","B1","Deltaproteobacteria",1.44333029474324
"BOX_8_47","CPL","Other transects","B1","Gammaproteobacteria",29.4591309632331
"BOX_8_47","CPL","Other transects","B1","Gracilibacteria",0
"BOX_8_47","CPL","Other transects","B1","Kiritimatiellae",0
"BOX_8_47","CPL","Other transects","B1","Lentisphaeria",0
"BOX_8_47","CPL","Other transects","B1","Lokiarchaeia",0
"BOX_8_47","CPL","Other transects","B1","Marinimicrobia_(SAR406_clade)_cl",0.0607718018839259
"BOX_8_47","CPL","Other transects","B1","Mollicutes",0
"BOX_8_47","CPL","Other transects","B1","Nitrososphaeria",0
"BOX_8_47","CPL","Other transects","B1","Nitrospinia",0
"BOX_8_47","CPL","Other transects","B1","OM190",0
"BOX_8_47","CPL","Other transects","B1","Oligosphaeria",0
"BOX_8_47","CPL","Other transects","B1","Oxyphotobacteria",0
"BOX_8_47","CPL","Other transects","B1","Phycisphaerae",0
"BOX_8_47","CPL","Other transects","B1","Planctomycetacia",0
"BOX_8_47","CPL","Other transects","B1","Spirochaetia",0
"BOX_8_47","CPL","Other transects","B1","Thermoplasmata",0
"BOX_8_47","CPL","Other transects","B1","Verrucomicrobiae",7.44454573078092
"BOX_8_48","CPL","Other transects","B2b","Acidimicrobiia",0
"BOX_8_48","CPL","Other transects","B2b","Actinobacteria",0
"BOX_8_48","CPL","Other transects","B2b","Alphaproteobacteria",21.9570928196147
"BOX_8_48","CPL","Other transects","B2b","Bacteroidia",41.6082895504962
"BOX_8_48","CPL","Other transects","B2b","CPR2",0
"BOX_8_48","CPL","Other transects","B2b","Campylobacteria",0
"BOX_8_48","CPL","Other transects","B2b","Chitinivibrionia",0
"BOX_8_48","CPL","Other transects","B2b","Clostridia",0
"BOX_8_48","CPL","Other transects","B2b","Deltaproteobacteria",0.0583771161704612
"BOX_8_48","CPL","Other transects","B2b","Gammaproteobacteria",26.7877991827204
"BOX_8_48","CPL","Other transects","B2b","Gracilibacteria",0
"BOX_8_48","CPL","Other transects","B2b","Kiritimatiellae",0
"BOX_8_48","CPL","Other transects","B2b","Lentisphaeria",0
"BOX_8_48","CPL","Other transects","B2b","Lokiarchaeia",0
"BOX_8_48","CPL","Other transects","B2b","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_8_48","CPL","Other transects","B2b","Mollicutes",0
"BOX_8_48","CPL","Other transects","B2b","Nitrososphaeria",0
"BOX_8_48","CPL","Other transects","B2b","Nitrospinia",0
"BOX_8_48","CPL","Other transects","B2b","OM190",0
"BOX_8_48","CPL","Other transects","B2b","Oligosphaeria",0
"BOX_8_48","CPL","Other transects","B2b","Oxyphotobacteria",0
"BOX_8_48","CPL","Other transects","B2b","Phycisphaerae",0
"BOX_8_48","CPL","Other transects","B2b","Planctomycetacia",0
"BOX_8_48","CPL","Other transects","B2b","Spirochaetia",0
"BOX_8_48","CPL","Other transects","B2b","Thermoplasmata",0
"BOX_8_48","CPL","Other transects","B2b","Verrucomicrobiae",9.58844133099825
"BOX_8_49","CPL","Other transects","B2b","Acidimicrobiia",0
"BOX_8_49","CPL","Other transects","B2b","Actinobacteria",0
"BOX_8_49","CPL","Other transects","B2b","Alphaproteobacteria",20.3399697287228
"BOX_8_49","CPL","Other transects","B2b","Bacteroidia",37.3966701595063
"BOX_8_49","CPL","Other transects","B2b","CPR2",0
"BOX_8_49","CPL","Other transects","B2b","Campylobacteria",0
"BOX_8_49","CPL","Other transects","B2b","Chitinivibrionia",0
"BOX_8_49","CPL","Other transects","B2b","Clostridia",0
"BOX_8_49","CPL","Other transects","B2b","Deltaproteobacteria",0.151356386075212
"BOX_8_49","CPL","Other transects","B2b","Gammaproteobacteria",31.924554662941
"BOX_8_49","CPL","Other transects","B2b","Gracilibacteria",0
"BOX_8_49","CPL","Other transects","B2b","Kiritimatiellae",0
"BOX_8_49","CPL","Other transects","B2b","Lentisphaeria",0
"BOX_8_49","CPL","Other transects","B2b","Lokiarchaeia",0
"BOX_8_49","CPL","Other transects","B2b","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_8_49","CPL","Other transects","B2b","Mollicutes",0
"BOX_8_49","CPL","Other transects","B2b","Nitrososphaeria",0
"BOX_8_49","CPL","Other transects","B2b","Nitrospinia",0
"BOX_8_49","CPL","Other transects","B2b","OM190",0
"BOX_8_49","CPL","Other transects","B2b","Oligosphaeria",0
"BOX_8_49","CPL","Other transects","B2b","Oxyphotobacteria",0
"BOX_8_49","CPL","Other transects","B2b","Phycisphaerae",0
"BOX_8_49","CPL","Other transects","B2b","Planctomycetacia",0
"BOX_8_49","CPL","Other transects","B2b","Spirochaetia",0
"BOX_8_49","CPL","Other transects","B2b","Thermoplasmata",0
"BOX_8_49","CPL","Other transects","B2b","Verrucomicrobiae",10.1874490627547
"BOX_8_50","CPL","Other transects","B2b","Acidimicrobiia",0
"BOX_8_50","CPL","Other transects","B2b","Actinobacteria",0
"BOX_8_50","CPL","Other transects","B2b","Alphaproteobacteria",14.820592823713
"BOX_8_50","CPL","Other transects","B2b","Bacteroidia",33.4477379095164
"BOX_8_50","CPL","Other transects","B2b","CPR2",0
"BOX_8_50","CPL","Other transects","B2b","Campylobacteria",0
"BOX_8_50","CPL","Other transects","B2b","Chitinivibrionia",0
"BOX_8_50","CPL","Other transects","B2b","Clostridia",0
"BOX_8_50","CPL","Other transects","B2b","Deltaproteobacteria",0.249609984399376
"BOX_8_50","CPL","Other transects","B2b","Gammaproteobacteria",43.7753510140406
"BOX_8_50","CPL","Other transects","B2b","Gracilibacteria",0
"BOX_8_50","CPL","Other transects","B2b","Kiritimatiellae",0
"BOX_8_50","CPL","Other transects","B2b","Lentisphaeria",0
"BOX_8_50","CPL","Other transects","B2b","Lokiarchaeia",0
"BOX_8_50","CPL","Other transects","B2b","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_8_50","CPL","Other transects","B2b","Mollicutes",0
"BOX_8_50","CPL","Other transects","B2b","Nitrososphaeria",0
"BOX_8_50","CPL","Other transects","B2b","Nitrospinia",0
"BOX_8_50","CPL","Other transects","B2b","OM190",0
"BOX_8_50","CPL","Other transects","B2b","Oligosphaeria",0
"BOX_8_50","CPL","Other transects","B2b","Oxyphotobacteria",0
"BOX_8_50","CPL","Other transects","B2b","Phycisphaerae",0
"BOX_8_50","CPL","Other transects","B2b","Planctomycetacia",0
"BOX_8_50","CPL","Other transects","B2b","Spirochaetia",0
"BOX_8_50","CPL","Other transects","B2b","Thermoplasmata",0
"BOX_8_50","CPL","Other transects","B2b","Verrucomicrobiae",7.70670826833073
"BOX_8_52","CPL","Other transects","B2b","Acidimicrobiia",0
"BOX_8_52","CPL","Other transects","B2b","Actinobacteria",0
"BOX_8_52","CPL","Other transects","B2b","Alphaproteobacteria",20.8831311011769
"BOX_8_52","CPL","Other transects","B2b","Bacteroidia",32.898458169875
"BOX_8_52","CPL","Other transects","B2b","CPR2",0
"BOX_8_52","CPL","Other transects","B2b","Campylobacteria",0
"BOX_8_52","CPL","Other transects","B2b","Chitinivibrionia",0
"BOX_8_52","CPL","Other transects","B2b","Clostridia",0
"BOX_8_52","CPL","Other transects","B2b","Deltaproteobacteria",0.593011586534075
"BOX_8_52","CPL","Other transects","B2b","Gammaproteobacteria",45.625399142414
"BOX_8_52","CPL","Other transects","B2b","Gracilibacteria",0
"BOX_8_52","CPL","Other transects","B2b","Kiritimatiellae",0
"BOX_8_52","CPL","Other transects","B2b","Lentisphaeria",0
"BOX_8_52","CPL","Other transects","B2b","Lokiarchaeia",0
"BOX_8_52","CPL","Other transects","B2b","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_8_52","CPL","Other transects","B2b","Mollicutes",0
"BOX_8_52","CPL","Other transects","B2b","Nitrososphaeria",0
"BOX_8_52","CPL","Other transects","B2b","Nitrospinia",0
"BOX_8_52","CPL","Other transects","B2b","OM190",0
"BOX_8_52","CPL","Other transects","B2b","Oligosphaeria",0
"BOX_8_52","CPL","Other transects","B2b","Oxyphotobacteria",0
"BOX_8_52","CPL","Other transects","B2b","Phycisphaerae",0
"BOX_8_52","CPL","Other transects","B2b","Planctomycetacia",0
"BOX_8_52","CPL","Other transects","B2b","Spirochaetia",0
"BOX_8_52","CPL","Other transects","B2b","Thermoplasmata",0
"BOX_8_52","CPL","Other transects","B2b","Verrucomicrobiae",0
"BOX_8_53","CPL","Other transects","C2a","Acidimicrobiia",0.637062019861345
"BOX_8_53","CPL","Other transects","C2a","Actinobacteria",2.07982012366498
"BOX_8_53","CPL","Other transects","C2a","Alphaproteobacteria",35.8909499718943
"BOX_8_53","CPL","Other transects","C2a","Bacteroidia",31.0005621135469
"BOX_8_53","CPL","Other transects","C2a","CPR2",0
